raceId,driverId,total_points,total_wins,standing_position
731,404,0,0,20
748,514,0,0,20
915,821,0,0,20
961,835,0,0,20
55,33,0,0,21
61,11,0,0,21
183,70,0,0,21
223,50,0,0,21
248,69,0,0,21
401,160,0,0,21
483,187,0,0,21
509,217,0,0,21
552,246,0,0,21
560,187,0,0,21
712,430,0,0,21
725,438,0,0,21
756,551,0,0,21
780,356,0,0,21
811,627,0,0,21
842,22,0,0,21
899,823,0,0,21
1035,154,0,0,21
1044,847,0,0,21
1076,20,0,0,21
1130,858,0,0,21
32,19,0,0,22
145,60,0,0,22
167,55,0,0,22
244,64,0,0,22
372,122,0,0,22
420,183,0,0,22
422,177,0,0,22
436,105,0,0,22
473,200,0,0,22
486,152,0,0,22
502,219,0,0,22
562,239,0,0,22
634,346,0,0,22
640,262,0,0,22
683,361,0,0,22
699,410,0,0,22
730,427,0,0,22
732,404,0,0,22
774,418,0,0,22
828,660,0,0,22
939,825,0,0,22
948,826,0,0,22
77,27,0,0,23
156,4,0,0,23
304,127,0,0,23
398,169,0,0,23
460,181,0,0,23
505,223,0,0,23
510,176,0,0,23
581,172,0,0,23
599,311,0,0,23
612,289,0,0,23
674,364,0,0,23
758,430,0,0,23
814,627,0,0,23
338,155,0,0,23
872,819,0,0,23
875,819,0,0,23
248,64,0,0,24
321,118,0,0,24
563,276,0,0,24
873,39,0,0,24
966,839,0,0,24
987,18,0,0,24
408,179,0,0,25
466,140,0,0,25
523,233,0,0,25
548,235,0,0,25
549,239,0,0,25
574,280,0,0,25
580,292,0,0,25
590,197,0,0,25
662,369,0,0,25
696,346,0,0,25
713,430,0,0,25
801,655,0,0,25
828,774,0,0,25
283,105,0,0,26
445,183,0,0,26
504,221,0,0,26
642,347,0,0,26
721,437,0,0,26
828,773,0,0,26
86,19,0,0,27
285,105,0,0,27
313,128,0,0,27
317,78,0,0,27
389,163,0,0,27
483,215,0,0,27
492,136,0,0,27
495,177,0,0,27
594,298,0,0,27
603,313,0,0,27
634,334,0,0,27
651,352,0,0,27
673,359,0,0,27
353,32,0,0,27
366,122,0,0,28
376,95,0,0,28
381,146,0,0,28
430,170,0,0,28
471,170,0,0,28
508,221,0,0,28
521,206,0,0,28
587,290,0,0,28
669,333,0,0,28
677,322,0,0,28
734,404,0,0,28
748,518,0,0,28
794,650,0,0,28
271,111,0,0,29
431,170,0,0,29
460,190,0,0,29
466,195,0,0,29
470,195,0,0,29
581,296,0,0,29
585,251,0,0,29
599,296,0,0,29
601,314,0,0,29
703,305,0,0,29
779,514,0,0,29
253,91,0,0,30
307,103,0,0,30
379,167,0,0,30
463,194,0,0,30
496,217,0,0,30
508,95,0,0,30
555,262,0,0,30
753,418,0,0,30
832,741,0,0,30
329,81,0,0,31
359,140,0,0,31
363,78,0,0,31
443,191,0,0,31
506,225,0,0,31
538,232,0,0,31
613,187,0,0,31
630,340,0,0,31
715,428,0,0,31
744,459,0,0,31
764,513,0,0,31
819,727,0,0,31
828,501,0,0,31
831,774,0,0,31
267,102,0,0,32
333,81,0,0,32
362,90,0,0,32
383,163,0,0,32
524,232,0,0,32
599,292,0,0,32
704,409,0,0,32
723,397,0,0,32
724,420,0,0,32
791,628,0,0,32
816,577,0,0,32
471,207,0,0,33
496,213,0,0,33
617,197,0,0,33
753,364,0,0,33
557,203,0,0,34
593,310,0,0,34
761,520,0,0,34
789,626,0,0,34
326,99,0,0,35
472,208,0,0,35
568,270,0,0,35
570,265,0,0,35
583,232,0,0,35
618,292,0,0,35
717,428,0,0,35
734,457,0,0,35
737,463,0,0,35
820,736,0,0,35
824,688,0,0,35
835,653,0,0,35
272,114,0,0,35
335,140,0,0,36
336,140,0,0,36
364,146,0,0,36
496,118,0,0,36
541,240,0,0,36
556,259,0,0,36
564,208,0,0,36
568,251,0,0,36
571,258,0,0,36
791,449,0,0,36
807,640,0,0,36
638,262,0,0,37
510,181,0,0,38
553,232,0,0,38
707,340,0,0,38
631,296,0,0,39
759,506,0,0,39
510,228,0,0,40
589,254,0,0,40
733,461,0,0,40
743,488,0,0,40
559,232,0,0,41
586,233,0,0,41
736,464,0,0,41
706,411,0,0,42
805,682,0,0,42
363,88,0,0,43
366,88,0,0,43
557,257,0,0,43
775,549,0,0,43
552,261,0,0,44
554,270,0,0,44
798,563,0,0,44
809,613,0,0,44
835,498,0,0,44
771,531,0,0,45
604,293,0,0,46
759,376,0,0,46
835,626,0,0,46
754,518,0,0,47
768,585,0,0,47
813,704,0,0,47
820,732,0,0,47
589,267,0,0,48
828,609,0,0,48
728,310,0,0,48
762,527,0,0,49
769,449,0,0,49
800,597,0,0,49
769,585,0,0,50
810,698,0,0,50
779,538,0,0,51
822,737,0,0,51
801,496,0,0,54
728,450,0,0,54
820,717,0,0,55
838,498,0,0,55
782,620,0,0,56
788,594,0,0,56
801,513,0,0,57
830,747,0,0,57
806,730,0,0,61
807,702,0,0,62
821,725,0,0,63
829,770,0,0,63
761,540,0,0,64
783,621,0,0,64
804,692,0,0,64
829,526,0,0,64
748,508,0,0,65
802,647,0,0,65
832,521,0,0,67
775,595,0,0,68
781,560,0,0,68
790,637,0,0,69
831,781,0,0,69
823,758,0,0,70
821,708,0,0,71
830,657,0,0,73
790,512,0,0,80
816,456,0,0,81
764,564,0,0,82
807,449,0,0,85
755,547,0,0,86
807,686,0,0,86
815,559,0,0,88
404,77,1,0,6
71,8,1,0,8
374,145,1,0,11
721,401,1,0,11
324,103,1,0,12
456,184,1,0,12
377,138,1,0,13
55,14,1,0,14
693,360,1,0,14
748,404,1,0,14
723,430,1,0,14
381,138,1,0,15
61,32,1,0,16
189,55,1,0,16
725,430,1,0,16
891,813,1,0,16
1058,841,1,0,16
332,127,1,0,17
462,188,1,0,17
554,223,1,0,17
344,807,1,0,17
895,813,1,0,17
523,224,1,0,18
599,232,1,0,18
934,4,1,0,18
285,100,1,0,19
627,232,1,0,19
966,838,1,0,19
718,345,1,0,22
754,376,1,0,24
193,35,2,0,7
720,347,2,0,7
275,109,2,0,8
406,84,2,0,10
818,656,2,0,10
329,133,2,0,12
393,84,2,0,12
412,170,2,0,12
814,611,2,0,13
135,44,2,0,14
532,223,2,0,14
549,233,2,0,14
708,345,2,0,14
130,49,2,0,15
215,63,2,0,15
684,388,2,0,15
697,364,2,0,15
153,18,2,0,16
12,7,2,0,17
465,193,2,0,17
780,456,2,0,17
347,807,2,0,17
1062,8,2,0,17
69,32,2,0,18
859,811,2,0,18
288,120,2,0,19
367,94,2,0,19
526,119,2,0,20
756,403,3,0,4
621,223,3,0,6
700,374,3,0,7
393,138,3,0,10
828,627,3,0,10
165,63,3,0,11
73,32,3,0,12
201,63,3,0,12
504,187,3,0,12
303,122,3,0,13
615,250,3,0,13
682,374,3,0,13
822,742,3,0,13
761,501,3,0,13
1124,807,3,0,13
172,41,3,0,14
666,350,3,0,14
824,742,3,0,14
77,32,3,0,15
98,2,3,0,15
100,43,3,0,15
524,137,3,0,15
430,163,3,0,16
431,110,3,0,16
346,153,3,0,16
52,24,3,0,18
509,187,3,0,18
1073,841,3,0,18
481,176,3,0,21
678,364,3,0,21
272,81,3,0,22
274,30,4,0,5
644,289,4,0,6
819,626,4,0,7
749,289,4,0,8
819,554,4,0,8
926,828,4,0,8
750,289,4,0,9
821,554,4,0,9
835,768,4,0,9
567,252,4,0,10
137,15,4,0,11
302,100,4,0,11
316,109,4,0,11
972,825,4,0,13
472,158,4,0,14
639,280,4,0,14
780,418,4,0,14
807,626,4,0,14
285,118,4,0,15
287,57,4,0,15
993,840,4,0,15
51,11,4,0,17
52,11,4,0,17
510,200,4,0,17
755,510,4,0,17
142,49,5,0,4
610,332,5,0,7
285,104,5,0,12
445,172,5,0,12
491,95,5,0,12
77,35,5,0,13
368,55,5,0,13
674,376,5,0,15
885,818,5,0,15
590,182,6,0,2
1,15,6,0,3
322,55,6,0,3
644,304,6,0,3
308,119,6,0,4
259,77,6,0,4
421,175,6,0,5
262,84,6,0,6
704,385,6,0,6
280,65,6,0,7
749,449,6,0,7
1074,839,6,0,7
109,23,6,0,8
705,374,6,0,8
413,77,6,0,9
684,340,6,0,9
735,401,6,0,9
304,105,6,0,10
474,203,6,0,12
10,2,6,0,13
1013,817,6,0,13
1014,807,6,0,13
1077,842,6,0,13
481,203,6,0,15
82,35,6,0,16
477,199,6,0,16
1115,855,6,0,16
259,71,7,0,2
145,15,7,0,6
179,21,7,0,7
57,23,7,0,8
832,697,7,0,8
121,49,7,0,13
480,95,7,0,13
758,347,8,1,2
373,77,8,0,3
948,154,8,0,6
266,57,8,0,7
823,526,8,1,7
215,21,8,0,10
48,17,8,0,11
541,119,8,0,11
560,182,9,1,1
719,289,9,1,1
438,105,9,1,3
731,373,9,1,3
243,14,9,0,6
683,364,9,1,7
813,657,9,1,7
630,306,9,1,9
450,102,9,0,11
1107,807,9,0,12
641,304,9,0,13
71,21,10,1,1
721,360,10,0,4
112,21,10,1,8
715,364,10,1,8
115,21,10,1,9
254,87,10,0,10
464,105,10,1,10
465,105,10,1,10
493,158,10,0,10
255,87,10,0,12
1078,852,10,0,12
1018,826,10,0,14
877,817,10,0,18
683,278,11,0,4
714,386,11,0,4
198,35,11,0,7
199,35,11,0,7
461,172,11,0,9
464,172,11,0,9
239,56,11,0,10
481,158,11,0,12
1080,852,11,0,12
938,4,11,0,15
529,207,12,1,1
226,35,12,0,2
519,207,12,0,6
97,23,12,0,7
1075,825,12,0,8
1139,817,12,0,14
326,137,13,0,6
716,360,13,0,6
9,10,13,0,8
573,207,13,0,9
892,818,13,0,15
985,838,13,0,15
1094,840,13,0,15
20,9,14,0,4
565,221,14,0,4
267,57,14,0,5
271,14,14,0,7
218,21,14,0,9
1041,826,14,0,14
645,356,15,1,1
337,1,15,0,3
695,358,15,0,4
24,5,15,0,6
466,110,15,0,8
77,14,15,0,11
310,137,16,1,3
459,187,16,1,6
62,18,16,0,7
11,4,16,0,11
638,238,17,0,3
473,177,17,0,4
205,71,17,1,6
255,57,17,0,7
463,158,17,0,7
542,224,17,0,10
1130,840,17,0,11
391,117,18,2,1
501,163,18,2,1
178,56,18,1,2
236,14,18,0,6
26,17,18,0,8
976,807,18,0,11
851,16,18,0,12
623,224,19,1,1
714,341,19,1,3
265,55,19,0,4
413,177,19,0,5
445,118,19,0,6
47,5,19,0,7
1022,840,19,0,15
306,102,20,2,1
651,304,20,0,3
518,199,20,0,5
59,13,20,0,6
883,814,20,0,8
844,3,20,0,9
1025,825,20,0,15
392,117,22,2,2
790,554,22,0,3
535,199,22,2,5
971,817,22,0,6
68,2,22,0,9
815,642,24,1,2
94,18,24,0,3
774,479,24,3,3
58,21,24,1,4
1077,822,24,0,8
980,154,24,0,12
24,9,42,1,1
67,4,108,6,1
97,30,70,7,1
135,30,106,9,1
170,57,74,4,1
239,71,97,8,1
285,117,81,7,1
426,105,31,1,1
599,182,38,2,1
693,356,21,2,1
715,289,32,1,1
346,1,145,2,1
852,20,259,7,1
869,4,154,3,1
884,20,89,2,1
895,20,297,9,1
903,3,79,1,1
950,3,75,3,1
988,1,363,9,1
1112,830,364,12,1
22,13,28,2,2
51,4,103,4,2
181,30,32,2,2
266,71,45,2,2
40,1,38,0,2
504,137,25,1,2
506,137,34,1,2
524,203,38,2,2
677,328,36,3,2
764,479,27,2,2
846,1,85,1,2
950,1,39,0,2
960,3,223,6,2
1014,822,105,2,2
1016,822,133,2,2
1030,822,326,4,2
1078,830,85,3,2
1099,815,43,1,2
1124,815,64,0,2
154,22,48,0,3
164,57,29,1,3
394,137,30,0,3
411,102,36,2,3
413,102,42,2,3
462,163,34,2,3
535,182,25,1,3
600,182,38,2,3
630,304,35,1,3
865,17,73,1,3
913,817,181,3,3
916,817,214,3,3
1008,8,251,1,3
1138,844,245,2,3
35,9,75,1,4
117,31,47,1,4
122,23,58,2,4
315,77,28,0,4
320,77,43,1,4
8,17,35.5,0,4
12,17,51.5,1,4
13,17,51.5,1,4
417,102,51,2,4
796,642,10.33,0,4
873,1,142,3,4
929,8,42,0,4
938,13,97,0,4
960,20,128,0,4
1120,4,206,0,4
1128,832,108,1,4
82,22,31,0,5
44,2,33,0,5
319,117,34,0,5
13,8,40,1,5
537,221,26,1,5
863,4,43,1,5
1004,830,158,1,5
1051,846,153,0,5
1071,846,151,0,5
1072,844,158,0,5
122,4,55,1,6
254,77,31,0,6
10,15,22.5,0,6
845,3,26,0,6
868,3,75,1,6
988,830,168,2,6
1133,1,125,1,6
68,22,28,0,7
70,22,30,0,7
15,3,34.5,0,7
347,9,89,0,7
858,3,83,0,7
872,3,83,1,7
1029,832,95,0,7
1035,840,28,0,7
1107,847,72,0,7
449,177,20.5,1,8
864,154,35,0,8
914,807,76,0,8
1036,815,32,0,8
1037,817,33,0,8
1000,4,44,0,9
1029,817,54,0,9
1045,848,85,0,9
1106,839,29,0,9
858,2,34,0,10
1045,842,71,1,10
1066,4,58,0,10
88,2,28,0,11
870,813,29,1,11
999,839,29,0,11
1000,832,30,0,11
1141,852,28,0,11
874,814,44,0,12
1023,8,31,0,12
1028,807,37,0,12
1046,839,60,0,12
1114,839,38,0,12
870,814,27,0,13
897,16,29,0,13
1002,842,28,0,13
1044,20,33,0,13
1071,840,26,0,13
960,826,23,0,14
795,620,1.33,0,17
586,197,1.5,0,18
746,475,0,0,6
208,75,0,0,9
560,254,0,0,9
817,669,0,0,9
483,197,0,0,11
274,112,0,0,12
305,55,0,0,12
700,406,0,0,12
719,427,0,0,12
144,35,0,0,13
192,76,0,0,13
193,22,0,0,13
643,358,0,0,13
721,346,0,0,13
513,223,0,0,14
527,202,0,0,14
21,14,0,0,15
126,35,0,0,15
484,177,0,0,15
562,235,0,0,15
620,309,0,0,15
706,347,0,0,15
713,401,0,0,15
971,836,0,0,15
1055,841,0,0,15
1075,854,0,0,15
23,14,0,0,16
623,290,0,0,16
635,327,0,0,16
801,615,0,0,16
901,821,0,0,16
1054,20,0,0,16
259,44,0,0,17
296,88,0,0,17
3,21,0,0,17
423,177,0,0,17
460,192,0,0,17
657,207,0,0,17
692,373,0,0,17
739,430,0,0,17
793,644,0,0,17
307,81,0,0,18
386,114,0,0,18
429,84,0,0,18
436,183,0,0,18
729,341,0,0,18
766,483,0,0,18
786,625,0,0,18
862,13,0,0,18
1122,852,0,0,18
94,47,0,0,19
117,50,0,0,19
157,41,0,0,19
335,78,0,0,19
376,166,0,0,19
412,175,0,0,19
470,184,0,0,19
513,231,0,0,19
657,369,0,0,19
861,13,0,0,19
893,824,0,0,19
932,833,0,0,19
939,833,0,0,19
995,154,0,0,19
1066,854,0,0,19
52,22,0,0,20
114,51,0,0,20
169,2,0,0,20
203,74,0,0,20
245,84,0,0,20
249,69,0,0,20
298,127,0,0,20
303,123,0,0,20
379,99,0,0,20
409,178,0,0,20
425,158,0,0,20
459,152,0,0,20
483,203,0,0,20
503,207,0,0,20
668,328,0,0,20
848,24,0,0,20
937,829,0,0,20
951,836,0,0,20
1113,858,0,0,20
120,53,0,0,21
312,81,0,0,21
307,92,0,0,21
426,112,0,0,21
502,223,0,0,21
519,231,0,0,21
786,628,0,0,21
897,823,0,0,21
934,825,0,0,21
1034,807,0,0,21
162,55,0,0,22
298,129,0,0,22
373,163,0,0,22
384,99,0,0,22
470,206,0,0,22
569,229,0,0,22
658,369,0,0,22
793,645,0,0,22
818,728,0,0,22
857,5,0,0,22
912,155,0,0,22
986,842,0,0,22
1139,858,0,0,22
106,48,0,0,23
190,69,0,0,23
249,89,0,0,23
400,169,0,0,23
406,178,0,0,23
424,77,0,0,23
429,112,0,0,23
451,183,0,0,23
591,197,0,0,23
592,292,0,0,23
635,333,0,0,23
759,483,0,0,23
764,476,0,0,23
801,674,0,0,23
831,731,0,0,23
350,811,0,0,23
64,36,0,0,24
70,38,0,0,24
292,128,0,0,24
319,127,0,0,24
400,145,0,0,24
535,212,0,0,24
541,206,0,0,24
640,298,0,0,24
739,482,0,0,24
766,584,0,0,24
816,501,0,0,24
303,79,0,0,25
393,167,0,0,25
447,188,0,0,25
535,219,0,0,25
545,257,0,0,25
587,276,0,0,25
642,298,0,0,25
670,368,0,0,25
764,289,0,0,25
257,106,0,0,25
88,41,0,0,26
365,138,0,0,26
449,184,0,0,26
574,232,0,0,26
826,534,0,0,26
87,19,0,0,27
282,94,0,0,27
300,71,0,0,27
505,209,0,0,27
630,338,0,0,27
672,368,0,0,27
714,430,0,0,27
730,424,0,0,27
744,480,0,0,27
780,617,0,0,27
851,812,0,0,27
320,78,0,0,28
530,241,0,0,28
547,237,0,0,28
557,119,0,0,28
268,111,0,0,28
306,133,0,0,29
385,131,0,0,29
435,156,0,0,29
467,205,0,0,29
477,196,0,0,29
507,158,0,0,29
552,235,0,0,29
655,340,0,0,29
762,430,0,0,29
802,620,0,0,29
336,146,0,0,30
429,184,0,0,30
448,84,0,0,30
506,227,0,0,30
575,239,0,0,30
579,232,0,0,30
604,278,0,0,30
616,331,0,0,30
617,243,0,0,30
734,455,0,0,30
272,101,0,0,31
316,128,0,0,31
573,284,0,0,31
597,308,0,0,31
602,251,0,0,31
689,361,0,0,31
255,90,0,0,32
304,99,0,0,32
449,185,0,0,32
491,213,0,0,32
753,515,0,0,32
810,699,0,0,32
254,99,0,0,33
265,108,0,0,33
326,139,0,0,33
327,139,0,0,33
333,101,0,0,33
451,166,0,0,33
495,213,0,0,33
570,275,0,0,33
761,531,0,0,33
793,652,0,0,33
830,764,0,0,33
256,98,0,0,34
602,270,0,0,34
771,526,0,0,34
478,136,0,0,35
486,205,0,0,35
532,242,0,0,35
533,242,0,0,35
575,275,0,0,35
594,309,0,0,35
595,309,0,0,35
653,351,0,0,35
687,371,0,0,35
830,741,0,0,35
323,92,0,0,36
322,150,0,0,36
542,240,0,0,36
616,334,0,0,36
781,506,0,0,36
788,615,0,0,36
818,626,0,0,36
271,93,0,0,36
619,334,0,0,37
818,581,0,0,37
831,741,0,0,37
839,555,0,0,37
735,458,0,0,38
771,594,0,0,38
802,675,0,0,38
839,780,0,0,38
272,108,0,0,39
584,299,0,0,39
768,541,0,0,39
775,513,0,0,39
796,563,0,0,39
482,90,0,0,40
537,209,0,0,40
569,279,0,0,40
687,386,0,0,40
703,334,0,0,40
810,654,0,0,41
688,379,0,0,42
768,555,0,0,42
775,560,0,0,42
780,483,0,0,42
362,88,0,0,43
540,246,0,0,43
575,273,0,0,43
725,447,0,0,43
783,516,0,0,44
838,658,0,0,44
601,278,0,0,45
602,316,0,0,45
743,436,0,0,45
749,531,0,0,46
789,525,0,0,46
794,655,0,0,46
706,293,0,0,47
818,628,0,0,47
813,589,0,0,48
768,551,0,0,49
815,702,0,0,49
760,550,0,0,49
555,265,0,0,50
771,582,0,0,50
820,475,0,0,50
811,651,0,0,51
829,777,0,0,51
828,670,0,0,52
764,486,0,0,53
783,608,0,0,53
795,611,0,0,53
557,271,0,0,54
835,666,0,0,54
835,661,0,0,55
807,613,0,0,56
768,514,0,0,57
822,501,0,0,57
752,533,0,0,58
779,558,0,0,58
806,592,0,0,58
797,609,0,0,60
830,521,0,0,61
819,734,0,0,62
795,558,0,0,63
815,804,0,0,65
769,510,0,0,66
750,506,0,0,67
769,599,0,0,69
831,630,0,0,71
797,525,0,0,72
815,643,0,0,72
764,553,0,0,73
783,526,0,0,74
815,698,0,0,74
753,504,0,0,75
762,564,0,0,76
816,496,0,0,76
803,686,0,0,77
773,536,0,0,82
822,699,0,0,86
803,689,0,0,87
823,529,0,0,87
822,615,0,0,88
814,528,0,0,92
176,44,1,0,9
194,21,1,0,9
515,224,1,0,11
39,23,1,0,13
56,14,1,0,14
168,41,1,0,15
342,67,1,0,15
462,184,1,0,16
819,657,1,0,16
43,20,1,0,17
203,76,1,0,17
613,278,1,0,17
665,359,1,0,17
725,375,1,0,17
779,606,1,0,17
794,648,1,0,17
98,47,1,0,18
152,37,1,0,18
285,70,1,0,18
216,71,1,0,19
672,361,1,0,19
1021,9,1,0,19
556,254,1,0,20
968,838,1,0,20
403,90,1,0,21
83,11,1,0,23
364,159,1,0,25
293,122,2,0,9
644,357,2,0,9
94,21,2,0,10
244,56,2,0,10
694,386,2,0,11
801,429,2,0,11
183,65,2,0,12
459,193,2,0,12
186,65,2,0,13
333,133,2,0,13
696,364,2,0,13
845,16,2,0,13
262,49,2,0,14
281,112,2,0,14
613,306,2,0,14
309,138,2,0,15
461,193,2,0,15
670,262,2,0,15
120,2,2,0,16
284,91,2,0,16
567,178,2,0,16
910,824,2,0,16
100,10,2,0,17
503,222,2,0,17
760,510,2,0,17
864,13,2,0,17
1018,154,2,0,17
287,22,2,0,18
573,278,2,0,18
853,811,2,0,18
798,633,2,0,20
807,673,2,0,22
89,42,2,0,22
224,77,3,0,4
818,518,3,0,7
826,763,3,0,7
786,581,3,0,9
162,18,3,0,10
166,18,3,0,12
820,518,3,0,12
211,55,3,0,13
246,87,3,0,13
316,94,3,0,13
360,133,3,0,13
665,370,3,0,13
252,96,3,0,14
7,67,3,0,14
626,250,3,0,14
684,374,3,0,14
361,157,3,0,15
523,235,3,0,15
781,590,3,0,15
370,157,3,0,21
271,95,3,0,21
483,137,4,0,3
669,312,4,0,7
393,110,4,0,8
1052,832,4,0,8
1074,852,4,0,8
682,341,4,0,10
380,122,4,0,11
971,825,4,0,11
73,37,4,0,11
364,110,4,0,12
232,65,4,0,13
505,117,4,0,14
771,476,4,0,14
221,25,4,0,15
35,7,4,0,17
487,173,5,0,6
670,376,5,0,8
727,347,5,0,10
21,6,5,0,11
250,57,5,0,13
431,176,5,0,13
762,501,5,0,13
883,807,5,0,14
1134,839,5,0,17
1142,861,5,0,19
436,177,6,0,2
389,102,6,0,4
645,360,6,0,5
145,49,6,0,8
210,44,6,0,8
265,84,6,0,8
396,138,6,0,8
133,21,6,0,9
265,78,6,0,9
707,374,6,0,9
399,138,6,0,10
1013,807,6,0,11
650,223,6,0,12
882,16,6,0,12
1128,860,6,0,12
754,477,6,0,13
343,808,6,0,13
477,203,6,0,15
350,37,6,0,17
260,71,7,0,3
681,356,7,0,4
455,172,7,0,7
732,341,7,0,7
511,119,7,0,9
43,15,7,0,10
74,8,7,0,11
61,35,7,0,12
116,49,7,0,12
862,814,7,0,12
1144,860,7,0,18
768,427,8,1,3
801,657,8,1,3
614,231,8,0,8
399,105,8,0,9
442,175,8,0,9
540,203,8,0,11
541,203,8,0,12
482,206,8,0,13
992,838,8,0,14
917,826,8,0,15
994,838,8,0,15
372,117,9,1,1
467,117,9,1,1
322,117,9,1,2
809,657,9,1,2
309,131,9,0,6
743,394,9,1,6
440,105,9,1,7
301,57,9,0,8
927,817,9,0,8
283,65,9,0,9
627,278,9,0,9
698,375,9,1,10
775,554,9,0,12
89,35,9,0,14
2,22,10,0,2
730,403,10,0,2
125,23,10,1,3
684,328,10,0,6
401,123,10,0,8
737,386,10,0,8
8,8,10,0,10
1056,20,10,0,11
555,221,10,0,12
407,177,11,0,4
92,4,11,0,5
327,123,11,0,7
582,221,11,0,7
522,163,11,0,11
218,23,11,0,12
890,817,11,0,14
422,105,12,0,2
162,23,12,0,5
363,145,12,0,6
902,817,12,0,10
1016,846,12,0,12
851,67,12,0,13
1088,854,12,0,15
406,117,13,1,3
162,22,13,0,4
477,163,13,1,8
495,173,13,0,8
1014,815,13,0,8
203,49,13,0,9
333,55,13,0,9
883,18,13,0,10
1091,840,13,0,15
410,177,14,0,5
698,328,14,1,7
11,5,14,0,12
1058,840,14,0,12
438,117,15,1,1
564,231,15,1,3
774,456,15,0,4
475,182,15,1,7
45,5,15,0,8
70,15,15,0,12
426,140,16,0,5
504,172,16,0,6
1076,846,16,0,8
1036,839,16,0,12
1108,857,17,0,11
1041,20,17,0,13
17,9,17,0,14
375,77,18,0,2
989,1,18,0,2
382,137,18,0,4
69,37,18,0,11
955,832,18,0,14
999,842,18,0,14
868,811,18,0,15
638,235,19,1,2
648,328,19,1,2
707,364,19,0,4
846,155,19,0,10
310,119,20,1,2
216,77,20,1,4
285,119,20,0,5
32,10,20,0,10
342,16,20,0,10
106,23,20,0,11
956,807,20,0,13
38,1,22,0,3
362,119,22,0,3
9,13,22,0,5
863,815,22,0,9
34,10,22,0,10
1020,817,22,0,11
434,140,24,0,7
17,10,24,0,10
1065,840,24,0,13
117,30,64,4,1
174,30,108,9,1
278,102,42,3,1
291,95,30,3,1
47,1,84,3,1
433,117,72,5,1
494,137,45,3,1
495,199,49,2,1
550,222,32,2,1
613,328,42,3,1
631,224,61,5,1
932,1,151,4,1
1002,1,256,6,1
1024,1,296,8,1
1038,1,164,5,1
1039,1,190,6,1
1111,830,339,11,1
1120,830,575,19,1
80,8,45,3,2
152,14,47,2,2
183,56,42,2,2
218,35,55,5,2
277,102,32,2,2
303,119,56,1,2
491,137,26,2,2
567,231,26,2,2
611,328,39,3,2
706,289,34,1,2
713,289,26,1,2
839,579,27,3,2
843,1,47,1,2
896,4,207,2,2
1011,1,43,1,2
1042,822,179,2,2
62,21,43,1,3
82,30,47,1,3
99,18,48,0,3
104,18,71,0,3
105,18,79,0,3
281,30,30,0,3
395,95,30,3,3
432,102,32,2,3
461,175,31,1,3
464,137,46,2,3
481,187,33,2,3
603,222,45,2,3
616,224,42,3,3
728,386,29,0,3
345,20,115,2,3
845,17,67,0,3
871,17,132,2,3
887,8,98,1,3
937,20,160,2,3
942,3,247,3,3
1020,830,162,2,3
1069,822,185,1,3
1115,1,194,0,3
173,22,58,1,4
182,49,26,1,4
198,56,25,0,4
270,57,26,0,4
451,105,30.5,1,4
589,231,33,1,4
604,182,38,2,4
614,238,25,1,4
349,18,147,2,4
870,1,117,2,4
903,807,36,0,4
966,20,187,0,4
987,817,200,1,4
1039,846,65,0,4
510,163,29,2,5
588,223,25,1,5
864,17,48,0,5
884,13,45,0,5
891,17,115,0,5
929,13,31,0,5
937,13,82,0,5
945,822,136,0,5
956,817,88,0,5
961,8,136,0,5
1087,847,170,0,5
1114,832,150,1,5
34,4,53,2,6
482,163,28,2,6
614,304,23,1,6
17,8,48,1,6
654,304,23,0,6
846,2,29,0,6
850,13,62,0,6
993,830,33,0,6
1025,842,69,0,6
1061,844,80,0,6
1129,857,81,0,6
31,4,28,0,7
82,21,30,1,7
87,22,38,0,7
937,826,57,0,7
941,826,76,0,7
1085,846,70,0,7
1094,846,111,0,7
1104,844,42,0,7
953,822,29,0,8
960,815,58,0,8
988,839,87,0,8
1023,817,34,0,8
35,15,31,0,9
1041,840,57,0,9
1066,842,66,0,9
1088,4,59,0,9
803,670,4.14,0,10
859,808,37,0,10
875,815,66,0,10
897,814,48,0,10
985,13,36,0,10
988,807,43,0,10
1120,840,74,0,10
1143,807,37,0,10
869,813,29,1,11
968,13,53,0,11
1109,857,27,0,11
982,154,26,0,13
1004,842,28,0,13
1092,842,23,0,13
944,813,27,0,14
967,826,25,0,14
1095,842,23,0,14
1030,840,21,0,15
240,88,0,0,8
372,140,0,0,9
321,105,0,0,10
560,253,0,0,11
700,304,0,0,11
19,14,0,0,12
2,16,0,0,12
739,477,0,0,12
766,580,0,0,12
485,197,0,0,13
691,374,0,0,13
39,25,0,0,14
94,43,0,0,14
244,22,0,0,14
800,669,0,0,14
860,10,0,0,14
54,14,0,0,15
94,44,0,0,15
196,71,0,0,15
455,193,0,0,15
457,118,0,0,15
467,196,0,0,15
468,197,0,0,15
692,389,0,0,15
730,404,0,0,15
949,835,0,0,15
143,58,0,0,16
290,79,0,0,16
470,201,0,0,16
515,231,0,0,16
693,388,0,0,16
710,427,0,0,16
731,453,0,0,16
1098,855,0,0,16
22,22,0,0,17
53,33,0,0,17
579,294,0,0,17
891,822,0,0,17
914,16,0,0,17
950,828,0,0,17
991,154,0,0,17
2,8,0,0,18
611,307,0,0,18
709,309,0,0,18
880,823,0,0,18
22,11,0,0,19
30,21,0,0,19
